지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m)
108,서울,2017-01-03 14:00,7,,3.2,250,43,1012.7,1,1.3,0,0,,790
108,서울,2017-01-03 15:00,7.2,,3.7,250,47,1012.6,1,1.13,0,0,,904
108,서울,2017-01-03 16:00,6.9,,3.3,230,48,1012.4,1,.73,0,0,,981
108,서울,2017-01-03 17:00,5.3,,2.8,270,56,1012.4,1,.31,0,0,,1629
108,서울,2017-01-03 18:00,3.8,,2.6,270,60,1012.1,.1,.02,0,0,,1689
108,서울,2017-01-03 19:00,2.8,,1.9,270,61,1012.4,,,,0,,1860
108,서울,2017-01-03 20:00,2.2,,2.1,270,61,1012.7,,,,0,,1986
108,서울,2017-01-03 21:00,1.8,,1.8,270,60,1012.8,,,0,0,,1978
108,서울,2017-01-03 22:00,1.7,,1.6,270,63,1012.8,,,,0,,1826
108,서울,2017-01-03 23:00,1.2,,.9,290,68,1012.8,,,,0,,1668
108,서울,2017-01-04 00:00,1,,.4,0,71,1013,,,9,9,,1623
108,서울,2017-01-04 01:00,1.8,,.2,0,72,1012.6,,,,9,5,1558
108,서울,2017-01-04 02:00,1.9,,.7,360,70,1012.6,,,,9,6,1672
108,서울,2017-01-04 03:00,2.1,,.5,20,70,1012.7,,,9,9,5,1633
108,서울,2017-01-04 04:00,2.2,,.7,20,70,1012.5,,,7,7,8,1528
108,서울,2017-01-04 05:00,2.5,,1,20,72,1012.6,,,9,9,4,1252
108,서울,2017-01-04 06:00,2.5,,1.1,360,74,1012.3,,,8,8,4,1228
108,서울,2017-01-04 07:00,2.5,,1.2,20,74,1012.8,,,6,6,4,1188
108,서울,2017-01-04 08:00,1.9,,.8,360,77,1013.3,0,.01,2,2,4,1067
108,서울,2017-01-04 09:00,1.9,,.9,360,73,1013.9,.6,.22,0,0,,909
108,서울,2017-01-04 10:00,4,,2.4,270,75,1014.2,1,.65,1,0,,396
108,서울,2017-01-04 11:00,6,,2.4,270,65,1014.4,1,1.09,0,0,,434
108,서울,2017-01-04 12:00,6.4,,3.5,270,56,1013.4,1,1.45,0,0,,557
108,서울,2017-01-04 13:00,7.7,,2.9,250,51,1012.8,1,1.48,0,0,,609
108,서울,2017-01-04 14:00,8.5,,3.5,230,45,1012.4,1,1.43,0,0,,782
108,서울,2017-01-04 15:00,8.7,,2.8,250,32,1012.1,1,1.2,0,0,,1113
108,서울,2017-01-04 16:00,8.4,,3.5,270,35,1012.3,1,.81,0,0,,1247
108,서울,2017-01-04 17:00,6.6,,2.5,270,37,1012.2,1,.32,2,0,,1283
108,서울,2017-01-04 18:00,5.1,,2.3,270,40,1013.1,0,.02,2,0,,1357
108,서울,2017-01-04 19:00,4.6,,2.5,290,42,1013.7,,,,0,,1324
108,서울,2017-01-04 20:00,3.8,,2.8,270,48,1013.8,,,,0,,1300
108,서울,2017-01-04 21:00,2.9,,1,110,45,1013.8,,,0,0,,1310
108,서울,2017-01-04 22:00,2.1,,1,290,49,1013.9,,,,0,,1342
108,서울,2017-01-04 23:00,1.8,,.4,0,51,1014.2,,,,0,76,1309
108,서울,2017-01-05 00:00,1.3,,1.3,230,50,1014.5,,,2,0,,1391
108,서울,2017-01-05 01:00,.7,,.8,270,56,1014.9,,,,0,,1368
108,서울,2017-01-05 02:00,.3,,.3,0,60,1015.1,,,,0,,1251
108,서울,2017-01-05 03:00,.1,,1.4,50,57,1015.2,,,7,0,,1281
108,서울,2017-01-05 04:00,.1,,.7,20,54,1015.3,,,9,0,,1173
108,서울,2017-01-05 05:00,.1,,1.9,20,57,1015.2,,,8,0,,1119
108,서울,2017-01-05 06:00,.2,,1.7,50,56,1015.3,,,9,0,,1022
108,서울,2017-01-05 07:00,.6,,2.6,50,54,1015.8,,,8,0,,1111
108,서울,2017-01-05 08:00,1.2,,2.6,70,51,1016.2,0,.01,7,0,,1185
108,서울,2017-01-05 09:00,1.9,,2.1,70,47,1016.6,0,.19,8,0,,1266
108,서울,2017-01-05 10:00,3,,3.4,50,43,1017.1,0,.36,9,0,,1528
108,서울,2017-01-05 11:00,4.2,,3.1,50,46,1017.2,0,.52,9,0,,1708
108,서울,2017-01-05 12:00,5.5,,3.1,50,47,1016.9,0,.68,9,0,,1712
108,서울,2017-01-05 13:00,6.4,,4.6,50,50,1016.4,0,.68,9,0,,2000
108,서울,2017-01-05 14:00,7,,5,70,50,1016.1,0,.7,8,0,,2000
108,서울,2017-01-05 15:00,7.2,,4,70,49,1016.3,0,.56,9,0,,2000
108,서울,2017-01-05 16:00,7,,4.3,50,49,1016.4,0,.34,8,0,,2000
108,서울,2017-01-05 17:00,6.7,,4.3,50,49,1016.5,0,.19,7,0,,2000
108,서울,2017-01-05 18:00,6.4,,3.7,50,50,1016.8,0,.04,9,0,,2000
108,서울,2017-01-05 19:00,6.2,,3.9,50,52,1017.1,,,,9,52,2000
108,서울,2017-01-05 20:00,5.7,,4.9,50,54,1017.5,,,,8,50,2000
108,서울,2017-01-05 21:00,5.2,,4.8,50,55,1017.7,,,9,3,49,2000
108,서울,2017-01-05 22:00,4.9,,4.2,50,56,1017.9,,,,9,46,2000
108,서울,2017-01-05 23:00,4.5,,4.7,50,57,1017.8,,,,9,43,2000
108,서울,2017-01-06 00:00,4.1,,4.2,50,57,1017.8,,,7,7,,2000
108,서울,2017-01-06 01:00,4.1,,4.2,50,57,1017.7,,,,7,17,2000
108,서울,2017-01-06 02:00,3.9,,4.2,50,58,1017.6,,,,6,18,2000
108,서울,2017-01-06 03:00,3.7,,4.1,50,59,1017.8,,,8,6,17,2000
108,서울,2017-01-06 04:00,3.4,,3.3,50,60,1017.4,,,7,3,17,2000
108,서울,2017-01-06 05:00,3.4,,3.2,50,60,1017.3,,,7,6,16,2000
108,서울,2017-01-06 06:00,3.1,,3.3,50,62,1017.3,,,8,8,17,2000
108,서울,2017-01-06 07:00,3,,2.9,50,62,1017.9,,,8,8,15,2000
108,서울,2017-01-06 08:00,2.6,,3.2,50,64,1017.6,0,.01,4,4,17,2000
108,서울,2017-01-06 09:00,3.1,,3.2,50,61,1017.9,.5,.21,5,4,17,2000
108,서울,2017-01-06 10:00,4.6,,2.4,70,58,1018.1,.5,.47,5,5,12,2000
108,서울,2017-01-06 11:00,6.1,,2,70,53,1017.8,.4,.66,6,6,12,2000
108,서울,2017-01-06 12:00,7.6,,1.5,50,46,1016.7,.4,.99,7,7,12,2000
108,서울,2017-01-06 13:00,9.9,,1.4,140,46,1015.9,1,1.55,2,2,11,1944
108,서울,2017-01-06 14:00,9.2,,1.9,250,48,1015.1,.5,.89,6,6,11,1957
108,서울,2017-01-06 15:00,10.9,,1.3,270,44,1014.4,1,1.17,2,2,10,1998
108,서울,2017-01-06 16:00,11,,1.5,160,45,1014.2,1,.77,1,1,12,1925
108,서울,2017-01-06 17:00,9.1,,1.3,250,51,1014.3,.7,.29,2,2,11,1770
108,서울,2017-01-06 18:00,7.3,,1.3,270,57,1014.5,0,.03,3,3,13,1548
108,서울,2017-01-06 19:00,6.3,,1.9,270,62,1015,,,,0,,1339
108,서울,2017-01-06 20:00,5.4,,1.5,250,65,1015,,,,0,,1231
108,서울,2017-01-06 21:00,4.7,,1.1,320,67,1014.9,,,0,0,,1233
108,서울,2017-01-06 22:00,4.4,,.3,0,70,1014.9,,,,0,,1156
108,서울,2017-01-06 23:00,3.6,,.7,360,70,1014.7,,,,0,,1115
108,서울,2017-01-07 00:00,3,,1.3,50,72,1014,,,0,0,,1049
108,서울,2017-01-07 01:00,2.7,,.4,0,73,1013.8,,,,0,,975
108,서울,2017-01-07 02:00,2.3,,.9,20,76,1013.6,,,,0,,883
108,서울,2017-01-07 03:00,2.1,,1,360,78,1013.8,,,0,0,,810
108,서울,2017-01-07 04:00,1.6,,.7,20,81,1013.2,,,0,0,,688
108,서울,2017-01-07 05:00,1.1,,.7,360,82,1013,,,0,0,,740
108,서울,2017-01-07 06:00,.8,,.9,20,82,1013,,,0,0,,692
108,서울,2017-01-07 07:00,.4,,.9,360,84,1013.3,,,0,0,,646
108,서울,2017-01-07 08:00,.1,,1.5,50,85,1013.6,0,.01,1,0,,550
108,서울,2017-01-07 09:00,1,,1.7,50,77,1013.7,.5,.25,7,7,45,634
108,서울,2017-01-07 10:00,2.5,,2.6,50,73,1012.9,.1,.42,8,4,42,566
108,서울,2017-01-07 11:00,5.8,,1.2,90,58,1013.2,.9,1.07,5,0,,866
108,서울,2017-01-07 12:00,7.9,,.9,20,51,1012.1,1,1.36,4,3,38,783
108,서울,2017-01-07 13:00,8.7,,1,340,49,1010.5,1,1.35,1,0,,782
108,서울,2017-01-07 14:00,9.4,,2.9,290,51,1009.7,1,1.2,3,1,38,719
108,서울,2017-01-07 15:00,9.3,,1.9,270,51,1008.9,.8,.83,5,0,,703
108,서울,2017-01-07 16:00,9.2,,2.5,290,51,1008.8,1,.64,2,0,,639
108,서울,2017-01-07 17:00,8.2,,1.8,270,55,1008.4,.7,.28,1,0,,690
108,서울,2017-01-07 18:00,6.6,,1.5,270,60,1008.3,0,.04,1,0,,900
108,서울,2017-01-07 19:00,5.8,,1.4,270,61,1008.3,,,,0,,1009
108,서울,2017-01-07 20:00,5,,1.8,50,60,1008.1,,,,0,,799
108,서울,2017-01-07 21:00,4.4,,1.4,50,59,1008.4,,,0,0,,888
108,서울,2017-01-07 22:00,4.1,,1.6,50,61,1008.7,,,,0,,899
108,서울,2017-01-07 23:00,3.8,,2.6,50,64,1009,,,,0,,870
108,서울,2017-01-08 00:00,4.3,,2.9,50,61,1008.8,,,7,0,,957
108,서울,2017-01-08 01:00,4.6,,2.6,70,57,1008.5,,,,2,39,1206
108,서울,2017-01-08 02:00,4.9,,1.9,70,56,1008.2,,,,7,32,1449
108,서울,2017-01-08 03:00,4.8,,2,70,58,1007.8,,,9,9,33,1429
108,서울,2017-01-08 04:00,4.4,,2.2,50,60,1007.2,,,3,1,37,1487
108,서울,2017-01-08 05:00,4.1,,1.6,70,61,1006.3,,,2,0,,1796
108,서울,2017-01-08 06:00,4,,2.7,70,64,1005.8,,,6,6,33,1572
108,서울,2017-01-08 07:00,4.2,,3.1,70,66,1005.8,,,5,5,43,1797
108,서울,2017-01-08 08:00,4.1,,2.6,70,68,1005.6,0,.01,2,1,34,1592
108,서울,2017-01-08 09:00,4.8,,2.7,70,63,1005.9,.8,.25,3,3,32,1744
108,서울,2017-01-08 10:00,6.7,,3,50,61,1005.9,.5,.62,8,8,31,1795
108,서울,2017-01-08 11:00,9.2,,2.3,50,51,1005.3,.9,.98,6,5,30,1964
108,서울,2017-01-08 12:00,10.3,,2,50,49,1004.2,.7,1.26,8,8,30,1948
108,서울,2017-01-08 13:00,10.4,,.9,20,49,1003,0,.72,9,9,29,1974
108,서울,2017-01-08 14:00,10.6,,2.7,270,50,1002.1,0,.73,9,9,28,1577
108,서울,2017-01-08 15:00,9.8,,2.9,290,53,1001.8,0,.54,10,1,19,1689
108,서울,2017-01-08 16:00,9.5,,2.6,290,54,1001.8,0,.31,10,10,23,1739
108,서울,2017-01-08 17:00,8.9,,2.3,290,55,1001.5,0,.19,9,9,26,1949
108,서울,2017-01-08 18:00,8.2,0,2.8,270,57,1001.5,0,.03,10,10,23,1897
108,서울,2017-01-08 19:00,7.4,,3.2,290,61,1001.8,,,,9,20,1974
108,서울,2017-01-08 20:00,6.7,,3.1,270,67,1001.9,,,10,2,19,1818
108,서울,2017-01-08 21:00,6,0,2.9,270,72,1002,,,10,4,16,1181
108,서울,2017-01-08 22:00,5.4,,4.2,250,75,1002.2,,,10,3,10,1017
108,서울,2017-01-08 23:00,4.6,,2.8,270,75,1002.6,,,10,6,5,931
108,서울,2017-01-09 00:00,4,0,3.4,270,75,1002.5,,,9,9,,822
108,서울,2017-01-09 01:00,3.8,,3.3,270,73,1002.7,,,,9,10,883
108,서울,2017-01-09 02:00,3.6,,1.9,250,77,1002.9,,,,2,5,744
108,서울,2017-01-09 03:00,3.4,0,2.4,270,75,1003.2,,,10,7,11,767
108,서울,2017-01-09 04:00,3.2,,3.3,270,76,1003,,,10,8,5,658
108,서울,2017-01-09 05:00,3,,2.9,270,74,1003.2,,,10,8,5,720
108,서울,2017-01-09 06:00,2.7,0,3.4,270,76,1003.6,,,10,9,5,731
108,서울,2017-01-09 07:00,2.5,,3.5,270,74,1004.4,,,9,9,10,734
108,서울,2017-01-09 08:00,1.9,,3.5,270,76,1005.3,0,.01,7,7,10,491
108,서울,2017-01-09 09:00,1.6,,3,270,70,1006.1,0,.14,7,7,10,366
108,서울,2017-01-09 10:00,1.7,,2.4,290,67,1006.9,.1,.33,6,6,10,433
108,서울,2017-01-09 11:00,2.3,,2.9,270,63,1007.2,.2,.47,8,8,7,445
108,서울,2017-01-09 12:00,3.2,,3.7,270,57,1007.3,.8,1.13,7,7,7,527
108,서울,2017-01-09 13:00,3.9,,3.7,250,51,1007,.9,1.22,4,4,9,615
108,서울,2017-01-09 14:00,3.6,,4,320,49,1006.5,1,1.49,1,1,11,783
108,서울,2017-01-09 15:00,3.7,,3.7,290,44,1006.6,1,1.25,0,0,,990
108,서울,2017-01-09 16:00,3.5,,3.3,290,43,1006.9,1,.84,0,0,,954
108,서울,2017-01-09 17:00,2.4,,3.7,290,46,1007.5,1,.36,0,0,,980
108,서울,2017-01-09 18:00,1.3,,3.1,270,47,1007.8,.2,.05,0,0,,1065
108,서울,2017-01-09 19:00,.8,,4.2,270,48,1008.4,,,,0,,1061
108,서울,2017-01-09 20:00,0,,3.3,270,51,1008.8,,,,0,,1062
108,서울,2017-01-09 21:00,-.8,,3.3,320,53,1009,,,0,0,,990
108,서울,2017-01-09 22:00,-1.6,,2.4,290,56,1009.3,,,,0,,984
108,서울,2017-01-09 23:00,-2.5,,2.7,270,58,1009.4,,,,0,,976
108,서울,2017-01-10 00:00,-3.1,,2.4,270,64,1009.8,,,0,0,,945
108,서울,2017-01-10 01:00,-3.7,,2.6,270,64,1010.3,,,,0,,1158
108,서울,2017-01-10 02:00,-3.9,,2.6,250,59,1010.8,,,,0,,1389
108,서울,2017-01-10 03:00,-4.2,,2.8,270,57,1011.4,,,0,0,,1969
108,서울,2017-01-10 04:00,-4.5,,2.3,270,61,1011.4,,,0,0,,1779
108,서울,2017-01-10 05:00,-4.8,,1.5,250,61,1011.5,,,0,0,,1904
108,서울,2017-01-10 06:00,-5.1,,1.3,290,62,1011.6,,,0,0,,1959
108,서울,2017-01-10 07:00,-5.3,,1,250,62,1012.4,,,0,0,,1999
108,서울,2017-01-10 08:00,-5.4,,1.2,230,62,1012.6,0,.01,0,0,,1826
108,서울,2017-01-10 09:00,-4.4,,1.1,230,54,1012.7,.9,.27,0,0,,1899
108,서울,2017-01-10 10:00,-2.2,,2.1,290,48,1013.3,1,.74,0,0,,2000
108,서울,2017-01-10 11:00,-.5,,3.5,270,49,1013.4,1,1.17,0,0,,1783
108,서울,2017-01-10 12:00,-.5,,4.3,270,50,1012.8,1,1.19,6,6,10,1938
108,서울,2017-01-10 13:00,.7,,4.1,270,44,1012,.9,1.27,4,4,10,1935
108,서울,2017-01-10 14:00,.8,,5.1,270,30,1011.5,1,1.6,0,0,,1915
108,서울,2017-01-10 15:00,.4,,5.1,290,28,1011.6,1,1.36,0,0,,2000
108,서울,2017-01-10 16:00,-.5,,6.2,290,27,1012.3,1,.9,0,0,,2000
108,서울,2017-01-10 17:00,-1.5,,4.2,270,30,1012.5,1,.42,0,0,,2000
108,서울,2017-01-10 18:00,-2.8,,3.2,270,34,1013.4,.3,.06,0,0,,2000
108,서울,2017-01-10 19:00,-3.7,,2.9,290,35,1014,,,,0,,2000
108,서울,2017-01-10 20:00,-4.5,,5.6,290,34,1014.3,,,,0,,2000
108,서울,2017-01-10 21:00,-5.5,,4,270,39,1015,,,0,0,,2000
108,서울,2017-01-10 22:00,-6.2,,3.2,290,41,1015.9,,,,0,,2000
108,서울,2017-01-10 23:00,-7,,2.5,290,42,1016.4,,,,0,,2000
108,서울,2017-01-11 00:00,-7.4,,2.2,250,37,1016.7,,,0,0,,2000
108,서울,2017-01-11 01:00,-7.5,,3.4,270,36,1016.9,,,,0,,2000
108,서울,2017-01-11 02:00,-7.8,,1.3,290,36,1017.2,,,,0,,2000
108,서울,2017-01-11 03:00,-8,,1.5,250,35,1017.1,,,0,0,,2000
108,서울,2017-01-11 04:00,-8.2,,1.8,270,35,1016.9,,,0,0,,2000
108,서울,2017-01-11 05:00,-8.5,,1,290,37,1016.7,,,0,0,,2000
108,서울,2017-01-11 06:00,-8.8,,1.4,270,38,1016.6,,,0,0,,2000
108,서울,2017-01-11 07:00,-9.1,,1.2,270,38,1016.7,,,0,0,,2000
108,서울,2017-01-11 08:00,-9.4,,.7,200,33,1016.6,0,.01,0,0,,2000
108,서울,2017-01-11 09:00,-7.9,,.9,270,27,1016.8,1,.29,0,0,,1963
108,서울,2017-01-11 10:00,-4.5,,.8,270,25,1016.8,1,.79,0,0,,2000
108,서울,2017-01-11 11:00,-2.3,,1.5,270,27,1016,1,1.23,0,0,,1918
108,서울,2017-01-11 12:00,-.8,,2.6,250,30,1014.6,1,1.52,1,1,10,1983
108,서울,2017-01-11 13:00,-.1,,2.8,250,31,1013.5,1,1.64,3,3,10,1994
108,서울,2017-01-11 14:00,1,,2.8,270,34,1012.8,1,1.49,3,3,14,2000
108,서울,2017-01-11 15:00,1,,4.4,270,39,1012.7,1,1.34,3,3,13,2000
108,서울,2017-01-11 16:00,.5,,4.3,290,31,1012.7,.9,.69,1,1,10,1933
108,서울,2017-01-11 17:00,-.5,,3,270,28,1012.7,1,.42,0,0,,2000
108,서울,2017-01-11 18:00,-1.8,,2.2,270,30,1012.7,.3,.05,0,0,,2000
108,서울,2017-01-11 19:00,-2.3,,2.2,270,39,1012.4,,,,0,,2000
108,서울,2017-01-11 20:00,-2.8,,2.5,270,46,1012.3,,,,0,,2000
108,서울,2017-01-11 21:00,-2.9,,2.5,250,43,1012.5,,,2,2,16,2000
108,서울,2017-01-11 22:00,-2.7,,1.1,250,46,1011.8,,,,5,15,2000
108,서울,2017-01-11 23:00,-1.9,,1.9,250,48,1011.7,,,,8,14,2000
108,서울,2017-01-12 00:00,-1.2,,1.9,230,49,1011.2,,,9,9,,2000
108,서울,2017-01-12 01:00,-.8,,2.2,180,54,1010.4,,,9,9,10,2000
108,서울,2017-01-12 02:00,-.7,,1.2,250,72,1010,,,9,9,8,1863
108,서울,2017-01-12 03:00,-.9,0,.2,0,75,1010,,,9,9,9,1506
108,서울,2017-01-12 04:00,-1.4,,1.1,160,80,1009.3,,,1,1,16,1230
108,서울,2017-01-12 05:00,-1.5,,2.2,250,74,1008.7,,,4,4,14,1242
108,서울,2017-01-12 06:00,-1.1,,1.7,250,62,1008.3,,,8,8,12,1383
108,서울,2017-01-12 07:00,-1.2,,3.1,270,57,1008,,,8,8,12,1609
108,서울,2017-01-12 08:00,-1.9,,3.3,320,58,1007.9,0,.01,6,6,15,1635
108,서울,2017-01-12 09:00,-2.4,,3.9,320,55,1008,.4,.2,0,0,,1746
108,서울,2017-01-12 10:00,-1.3,,3,290,44,1008.8,1,.74,6,6,12,1850
108,서울,2017-01-12 11:00,-1,,3.5,290,35,1008.8,.9,1.15,3,3,12,1954
108,서울,2017-01-12 12:00,0,,4,270,32,1007.8,1,1.34,0,0,,1793
108,서울,2017-01-12 13:00,.4,,4.3,290,30,1006.6,1,1.66,1,0,,1869
108,서울,2017-01-12 14:00,.9,,4.4,290,28,1005.9,1,1.62,1,1,14,1774
108,서울,2017-01-12 15:00,.2,,5.7,290,23,1006,1,1.42,0,0,,1994
108,서울,2017-01-12 16:00,.6,,4.2,270,23,1005.8,1,.98,0,0,,2000
108,서울,2017-01-12 17:00,-1.3,,4.9,270,21,1005.8,1,.44,0,0,,2000
108,서울,2017-01-12 18:00,-2.5,,2.9,270,26,1006.1,.3,.06,0,0,,2000
108,서울,2017-01-12 19:00,-3.4,,3.7,270,28,1006.3,,,,0,,2000
108,서울,2017-01-12 20:00,-4.1,,3.9,270,29,1006.5,,,,0,,2000
108,서울,2017-01-12 21:00,-4.7,,3.9,270,32,1006.7,,,0,0,,2000
108,서울,2017-01-12 22:00,-5.3,,2.3,270,36,1007.1,,,,0,,2000
108,서울,2017-01-12 23:00,-5.7,,3.8,290,36,1007.5,,,,0,,2000
108,서울,2017-01-13 00:00,-6.1,,2.7,270,40,1007.7,,,0,0,,2000
108,서울,2017-01-13 01:00,-6.4,,2,250,44,1007.5,,,,0,,2000
108,서울,2017-01-13 02:00,-6.6,,1.4,250,46,1007.7,,,,0,,2000
108,서울,2017-01-13 03:00,-6.6,,2.5,250,43,1007.9,,,0,0,,2000
108,서울,2017-01-13 04:00,-7.2,,1.1,20,38,1007.1,,,0,0,,2000
108,서울,2017-01-13 05:00,-7.2,,1.4,270,37,1006.6,,,1,1,12,2000
108,서울,2017-01-13 06:00,-7.4,,1.2,270,37,1006,,,1,1,11,2000
108,서울,2017-01-13 07:00,-7.2,,1.3,360,38,1006,,,4,4,11,2000
108,서울,2017-01-13 08:00,-6.7,,1.6,340,28,1005.9,0,.01,8,8,10,2000
108,서울,2017-01-13 09:00,-6.9,0,1.5,340,58,1006,0,.12,8,8,5,838
108,서울,2017-01-13 10:00,-6.9,,1.5,20,64,1006.1,0,.35,9,9,8,1119
108,서울,2017-01-13 11:00,-7,,1.3,250,81,1006.1,0,.36,9,9,4,229
108,서울,2017-01-13 12:00,-5.4,.6,2.3,270,70,1005.3,.3,.93,2,2,8,1935
108,서울,2017-01-13 13:00,-3.7,,2.5,270,62,1004.7,1,1.76,1,0,,1991
108,서울,2017-01-13 14:00,-2.2,,3.6,250,49,1004.2,1,1.72,3,2,11,1927
108,서울,2017-01-13 15:00,-1.4,,3.3,270,39,1004.5,1,1.48,3,3,14,1985
108,서울,2017-01-13 16:00,-2,,5.3,270,34,1004.7,1,.97,1,1,12,1971
108,서울,2017-01-13 17:00,-3,,5.6,290,39,1005.3,1,.43,0,0,,2000
